,id,budget,homepage,original_language,original_is_en,original_title,popularity,popularity_cat,release_date,year,month,runtime,revenue,best_seller,revenue_rank,yearly_revenue_sum,revenue_year_percent,rev_budg_ratio,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,Foreign,History,Horror,Music,Mystery,Romance,Science Fiction,Thriller,TV Movie,War,Western,en,fr,es,de,ru,it,ja,Art,Camera,Costume & Make-Up,Crew,Directing,Editing,Lighting,Production,Sound,Visual Effects,Writing,female_cnt,male_cnt
56,57,0,1,fr,0,Joueuse,2.9479799270629883,Low,8/5/09,2009.0,8.0,97.0,1056938.0,Yes,85,25242636900.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0
57,58,125000000,0,en,1,Batman & Robin,17.0388240814209,Superb,6/20/97,1997.0,6.0,125.0,238207122.0,Yes,5,13276986561.0,1.79,1.9057,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,8.0,9.0,26.0,2.0,4.0,6.0,13.0,12.0,6.0,3.0,7.0,18.0
58,59,0,1,en,1,Were The World Mine,1.882446050643921,Low,6/24/08,2008.0,6.0,95.0,119563.0,No,97,24112096599.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,60,14000000,0,en,1,All About the Benjamins,3.909079074859619,Medium,3/8/02,2002.0,3.0,95.0,25482931.0,Yes,44,23033759833.0,0.11,1.8202,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60,61,150000000,1,en,1,Casino Royale,23.065078735351562,Superb,11/14/06,2006.0,11.0,144.0,599045960.0,Yes,2,21603815973.0,2.77,3.9936,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,13.0,8.0,17.0,10.0,6.0,4.0,23.0,17.0,7.0,4.0,3.0,19.0
61,62,4000000,0,en,1,Trapeze,1.801071047782898,Low,5/30/56,1956.0,5.0,105.0,14400000.0,Yes,2,325600000.0,4.42,3.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,5.0,0.0,8.0
62,63,0,0,en,1,Fallen,6.3816118240356445,High,1/16/98,1998.0,1.0,124.0,25232289.0,Yes,25,9987500838.0,0.25,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,8.0,8.0,1.0,3.0,0.0,3.0,10.0,1.0,1.0,2.0,16.0
63,64,5000000,0,en,1,Friday the 13th Part VIII: Jason Takes Manhattan,7.7431440353393555,High,7/28/89,1989.0,7.0,100.0,14000000.0,Yes,28,7378210223.0,0.19,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,6.0
64,65,12000000,0,en,1,Nebraska,11.160698890686035,Superb,9/21/13,2013.0,9.0,115.0,17654912.0,Yes,68,29992872221.0,0.06,1.4712,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,7.0,5.0,20.0,3.0,4.0,2.0,9.0,12.0,1.0,1.0,5.0,14.0
65,66,1500000,0,en,1,Bloodsport,8.82227611541748,High,2/26/88,1988.0,2.0,92.0,11806119.0,Yes,27,4214574386.0,0.27999999999999997,7.8707,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,0.0,4.0,0.0,7.0
66,67,12000000,0,en,1,Henry's Crime,5.1451849937438965,Medium,1/14/10,2010.0,1.0,108.0,204940.0,No,103,23498464918.0,0.0,0.0171,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,4.0,3.0,7.0
67,68,0,0,zh,0,???,6.303552150726318,High,10/4/13,2013.0,10.0,133.0,154120.0,No,113,29992872221.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0
68,69,2000000,0,en,1,To Kill a Mockingbird,14.28478717803955,Superb,12/25/62,1962.0,12.0,129.0,13129846.0,Yes,2,252009692.0,5.21,6.5649,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,6.0,0.0,4.0,2.0,0.0,8.0,5.0,0.0,3.0,3.0,11.0
69,70,85000000,1,en,1,The Fast and the Furious: Tokyo Drift,2.2388079166412354,Low,6/3/06,2006.0,6.0,104.0,158468292.0,Yes,12,21603815973.0,0.73,1.8643,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,5.0,4.0,3.0,5.0,2.0,10.0,14.0,3.0,1.0,6.0,16.0
70,71,29000000,0,en,1,The Jacket,12.092096328735352,Superb,3/4/05,2005.0,3.0,103.0,21126225.0,Yes,61,23749646877.0,0.09,0.7285,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,13.0,1.0,0.0,2.0,4.0,11.0
71,72,0,1,es,0,Diarios de motocicleta,7.6674909591674805,High,2/6/04,2004.0,2.0,126.0,16756372.0,Yes,43,19352888402.0,0.09,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,1.0,2.0,8.0
72,73,11000000,0,en,1,Cry-Baby,8.290384292602539,High,4/5/90,1990.0,4.0,85.0,8266343.0,Yes,32,8908161235.0,0.09,0.7515,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,5.0
73,74,0,1,cs,0,Ceský sen,0.9195560216903687,Low,3/30/04,2004.0,3.0,90.0,17393.0,No,79,19352888402.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0
74,75,445000,0,en,1,Jackson County Jail,2.4825360774993896,Low,3/31/76,1976.0,3.0,84.0,2300000.0,Yes,7,1372780293.0,0.16999999999999998,5.1685,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,1.0,1.0,3.0
75,76,17000000,1,en,1,Fright Night,9.665250778198242,Superb,8/18/11,2011.0,8.0,106.0,24922237.0,Yes,53,25150752899.0,0.1,1.466,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,6.0,0.0,0.0,1.0,2.0,5.0
76,77,500000,0,ta,0,Kandukondain Kandukondain,0.6606630086898804,Low,5/5/00,2000.0,5.0,157.0,500000.0,No,55,9572907611.0,0.01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,5.0
77,78,6000000,0,en,1,Caddyshack,10.451986312866211,Superb,7/25/80,1980.0,7.0,98.0,39846344.0,Yes,6,1741317629.0,2.29,6.6411,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,0.0,6.0
78,79,0,0,en,1,Sharky's Machine,2.63339900970459,Low,12/18/81,1981.0,12.0,122.0,35610100.0,Yes,9,2100108740.0,1.7000000000000002,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,2.0,0.0,3.0,1.0,0.0,2.0,0.0,8.0
79,80,1500000,1,en,1,31,6.636624813079834,High,9/15/16,2016.0,9.0,102.0,779820.0,No,105,26641327233.0,0.0,0.5199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,5.0,10.0,5.0,2.0,6.0,0.0,31.0,10.0,4.0,1.0,4.0,16.0
80,81,15000000,0,en,1,Dark Blue,4.984079837799072,Medium,12/14/02,2002.0,12.0,118.0,9237470.0,Yes,58,23033759833.0,0.04,0.6158,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,1.0,2.0,0.0,8.0,3.0,0.0,2.0,1.0,14.0
81,82,10284523,0,en,1,Shopgirl,4.349046230316162,Medium,10/21/05,2005.0,10.0,104.0,11588205.0,Yes,66,23749646877.0,0.05,1.1268,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,5.0,1.0,0.0,1.0,2.0,9.0
82,83,43000000,0,en,1,The Skeleton Key,10.947957038879395,Superb,7/29/05,2005.0,7.0,104.0,91974818.0,Yes,27,23749646877.0,0.38999999999999996,2.1389,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,8.0,8.0,19.0,3.0,4.0,6.0,15.0,12.0,6.0,2.0,7.0,15.0
83,84,28000000,0,en,1,2010,7.482864856719971,High,12/6/84,1984.0,12.0,116.0,40400657.0,Yes,7,3253222238.0,1.24,1.4429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,3.0,3.0,3.0,1.0,2.0,1.0,3.0,8.0,1.0,2.0,2.0,11.0
84,85,2000000,0,en,1,Silent House,10.239940643310547,Superb,1/21/11,2011.0,1.0,85.0,13101672.0,Yes,63,25150752899.0,0.05,6.5508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,2.0,4.0,2.0
85,86,50000000,0,en,1,Congo,7.260573863983154,High,6/9/95,1995.0,6.0,109.0,152022101.0,Yes,11,14187433880.0,1.0699999999999998,3.0404,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,2.0,2.0,7.0
86,87,8000000,0,en,1,Kramer vs. Kramer,9.741643905639648,Superb,12/18/79,1979.0,12.0,105.0,106260000.0,Yes,2,2068143148.0,5.140000000000001,13.2825,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,5.0,3.0,5.0,3.0,2.0,5.0,3.0,0.0,2.0,5.0,9.0
87,88,7500000,0,cn,0,???,12.314277648925781,Superb,1/30/95,1995.0,1.0,91.0,32392047.0,Yes,29,14187433880.0,0.22999999999999998,4.3189,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0
88,89,20000000,1,en,1,The Zookeeper's Wife,13.65517807006836,Superb,3/31/17,2017.0,3.0,126.0,13162475.0,Yes,24,23142192148.0,0.06,0.6581,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,13.0,1.0,0.0,2.0,6.0,6.0
89,90,0,0,en,1,Sommersby,4.359883785247803,Medium,2/5/93,1993.0,2.0,109.0,140081992.0,Yes,7,8234217863.0,1.7000000000000002,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,2.0,1.0,0.0,7.0,1.0,0.0,3.0,5.0,12.0
90,91,30000000,1,en,1,Kill Bill: Vol. 1,25.261865615844727,Superb,10/10/03,2003.0,10.0,111.0,180949000.0,Yes,7,14648931555.0,1.24,6.0316,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,27.0,8.0,15.0,29.0,4.0,7.0,6.0,24.0,21.0,17.0,3.0,11.0,26.0
91,92,0,0,it,0,Le fate ignoranti,3.8319599628448486,Medium,3/16/01,2001.0,3.0,106.0,215339.0,No,69,17293368920.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0
92,93,35000000,0,en,1,Le Hussard sur le toit,1.6907680034637451,Low,9/20/95,1995.0,9.0,135.0,15000000.0,Yes,40,14187433880.0,0.11,0.4286,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,4.0,2.0,4.0
93,94,0,0,en,1,Hunger,14.322813987731934,Superb,5/15/08,2008.0,5.0,96.0,2724474.0,Yes,78,24112096599.0,0.01,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0
94,95,15000000,0,en,1,Mulholland Drive,18.18405532836914,Superb,5/16/01,2001.0,5.0,147.0,20117339.0,Yes,47,17293368920.0,0.12,1.3412,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,1.0,1.0,0.0,6.0,2.0,0.0,1.0,4.0,9.0
95,96,0,0,ru,0,?? ???? ??? ??? ??????????,0.1819629967212677,Low,12/9/12,2012.0,12.0,72.0,14353.0,No,117,30080270257.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
96,97,2500000,0,fr,0,Nuit Blanche,2.942354917526245,Low,11/14/11,2011.0,11.0,98.0,3358.0,No,120,25150752899.0,0.0,0.0013,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0
97,98,0,0,ru,0,Mishen,1.0421119928359985,Low,6/26/11,2011.0,6.0,158.0,73000.0,No,111,25150752899.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0
98,99,10500000,0,es,0,Las aventuras de Tadeo Jones,11.003515243530273,Superb,8/31/12,2012.0,8.0,90.0,23000000.0,Yes,57,30080270257.0,0.08,2.1905,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,6.0,1.0,1.0
99,100,6000000,0,en,1,Colors,5.529808044433594,Medium,4/15/88,1988.0,4.0,120.0,46616067.0,Yes,11,4214574386.0,1.11,7.7693,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,7.0
100,101,7000000,0,en,1,Dark Angel,7.958501815795898,High,1/26/90,1990.0,1.0,91.0,9229401.0,Yes,30,8908161235.0,0.1,1.3185,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,6.0,7.0,2.0,4.0,0.0,9.0,10.0,1.0,2.0,1.0,12.0
101,102,60000000,1,en,1,A Beautiful Mind,11.9364595413208,Superb,12/11/01,2001.0,12.0,135.0,313542341.0,Yes,4,17293368920.0,1.81,5.2257,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,6.0,8.0,2.0,5.0,2.0,11.0,10.0,2.0,3.0,10.0,17.0
102,103,0,0,ko,0,??? ??,1.0665580034255981,Low,8/18/07,2007.0,8.0,102.0,14961069.0,Yes,60,23628170923.0,0.06,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0
103,104,0,0,en,1,Won't Back Down,2.4012889862060547,Low,9/28/12,2012.0,9.0,121.0,5310554.0,Yes,79,30080270257.0,0.02,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,3.0,5.0
104,105,0,0,tr,0,Recep Ivedik 4,1.5903830528259277,Low,2/20/14,2014.0,2.0,117.0,149521495.0,Yes,21,28532951356.0,0.52,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,1.0
105,106,10900000,0,en,1,Belle,13.454169273376465,Superb,9/8/13,2013.0,9.0,105.0,16505460.0,Yes,70,29992872221.0,0.06,1.5143,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,4.0,4.0,2.0,3.0,1.0,7.0,7.0,2.0,1.0,3.0,5.0
106,107,31000000,1,en,1,Extraordinary Measures,6.523155212402344,High,1/21/10,2010.0,1.0,105.0,15134293.0,Yes,59,23498464918.0,0.06,0.4882,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,2.0,1.0,0.0,4.0,1.0,1.0,1.0,8.0,6.0
107,108,72000000,0,en,1,Braveheart,20.755149841308594,Superb,5/24/95,1995.0,5.0,177.0,210000000.0,Yes,8,14187433880.0,1.48,2.9167,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,4.0,7.0,9.0,1.0,3.0,3.0,12.0,11.0,2.0,2.0,1.0,24.0
108,109,14000000,0,en,1,An Ideal Husband,3.873795986175537,Medium,4/15/99,1999.0,4.0,97.0,18535191.0,Yes,37,13702394182.0,0.13999999999999999,1.3239,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0
109,110,15000000,0,en,1,Hawaii,3.210692882537842,Medium,10/10/66,1966.0,10.0,189.0,34562222.0,Yes,1,323550801.0,10.68,2.3041,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,4.0,1.0,0.0,3.0,2.0,10.0
110,111,75000000,0,en,1,Bandits,13.136791229248047,Superb,10/12/01,2001.0,10.0,123.0,67631903.0,Yes,29,17293368920.0,0.38999999999999996,0.9018,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,11.0,8.0,22.0,3.0,4.0,4.0,20.0,15.0,1.0,2.0,9.0,25.0
111,112,35000000,0,en,1,Little Black Book,5.0937042236328125,Medium,8/6/04,2004.0,8.0,111.0,22034832.0,Yes,40,19352888402.0,0.11,0.6296,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,11.0,0.0,2.0,1.0,0.0,5.0,1.0,0.0,1.0,6.0,7.0
112,113,100000000,1,en,1,In the Heart of the Sea,11.69692325592041,Superb,11/20/15,2015.0,11.0,122.0,93820758.0,Yes,34,35568350164.0,0.26,0.9382,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,7.0,12.0,12.0,3.0,7.0,5.0,8.0,13.0,25.0,5.0,5.0,16.0
